,Mean,Farmer No.,Zeros,Eligibility,loan
1065,9381.609615384614,1086,0.0,2,57057.74269005847
1066,49857.57307692309,1087,0.0,1,305011.03529411776
1067,75167.89038461537,1088,1.5,2,457161.4385964911
1068,41030.38653846155,1089,0.075,1,251009.42352941184
1069,29384.700000000004,1090,0.0,2,178713.96491228073
1070,11159.021153846154,1091,0.6,2,67867.73099415205
1071,38796.3096153846,1092,0.625,2,235954.16374268997
1072,3879.715384615384,1093,0.625,2,23595.9298245614
1073,55342.56346153846,1094,2.25,2,336586.350877193
1074,20430.64230769231,1095,0.375,2,124256.53801169591
1075,3118.6403846153844,1096,5.75,2,18967.169590643276
1076,13426.332692307691,1097,1.475,2,81657.22807017542
1077,36074.86538461538,1098,0.0,2,219402.69005847952
1078,3496.2788461538466,1099,0.75,2,21263.918128654972
1079,15448.694230769226,1100,0.0,2,93956.97076023389
1080,179.4307692307692,1101,9.65,2,1091.2748538011692
1081,7970.499999999998,1102,0.0,2,48475.55555555555
1082,53139.3596153846,1103,0.35,2,323186.7485380116
1083,102656.39615384614,1104,0.7,1,628015.6
1084,125849.2519230769,1105,0.25,1,769901.3058823528
1085,13458.736538461535,1106,1.475,2,81854.30409356723
1086,38087.60576923077,1107,0.15,2,231643.918128655
1087,1139.6538461538462,1108,0.825,2,6931.228070175439
1088,10323.567307692309,1109,4.125,2,62786.6081871345
1089,3342.4326923076924,1110,2.425,2,20328.245614035088
1090,8934.215384615385,1111,1.225,2,54336.74853801169
1091,7437.68653846154,1112,1.2,2,45235.05263157896
1092,2780.3576923076917,1113,0.95,2,16909.777777777774
1093,30816.486538461537,1114,0.0,2,187421.90643274854
1094,36469.24615384616,1115,0.0,2,221801.26315789478
1095,19478.60961538462,1116,0.0,2,118466.39766081874
1096,16633.240384615383,1117,0.0,2,101161.22807017544
1097,23910.06923076923,1118,1.0,2,145417.9649122807
1098,181.65961538461536,1119,9.75,2,1104.8304093567249
1099,13949.405769230769,1120,0.725,2,84838.49122807017
1100,2675.575,1121,5.55,2,16272.502923976608
1101,634.273076923077,1122,5.05,2,3857.567251461989
1102,38464.08653846153,1123,0.0,2,233933.6257309941
1103,19137.048076923074,1124,0.125,2,116389.06432748536
1104,33318.330769230764,1125,3.825,2,202637.8011695906
1105,30775.696153846155,1126,0.0,2,187173.8245614035
1106,6635.078846153845,1127,0.9,2,40353.695906432746
1107,4691.9346153846145,1128,0.0,2,28535.742690058472
1108,27292.440384615387,1129,2.45,2,165989.11111111112
1109,40146.76923076923,1130,1.8,2,244167.4853801169
1110,10065.788461538463,1132,1.3,2,61218.830409356735
1111,44582.81730769232,1133,0.0,1,272741.94117647066
1112,26523.71538461538,1134,4.2,2,161313.82456140348
1113,10425.59230769231,1135,0.0,2,63407.111111111124
1114,59904.55576923078,1136,2.6,2,364331.8011695907
1115,14986.634615384615,1137,0.45,2,91146.783625731
1116,2511.488461538462,1138,1.95,2,15274.549707602342
1117,39688.094230769224,1139,0.075,2,241377.88304093562
1118,5702.469230769231,1140,2.125,2,34681.68421052631
1119,16281.23461538462,1141,0.125,2,99020.37426900587
1120,3603.8634615384617,1142,0.0,2,21918.233918128655
1121,51391.70192307692,1144,0.7,2,312557.7192982456
1122,73066.54615384615,1145,0.1,1,446995.34117647057
1123,2550.978846153846,1146,7.925,2,15514.72514619883
1124,13975.657692307694,1147,0.875,2,84998.15204678364
1125,4600.880769230769,1148,0.0,2,27981.964912280702
1126,2521.01923076923,1149,6.1,2,15332.514619883035
1127,28851.575000000004,1150,0.25,2,175471.56725146202
1128,25084.35769230769,1151,0.975,2,152559.83625730994
1129,47887.9576923077,1152,0.0,1,292961.6235294118
1130,4337.567307692308,1153,0.0,2,26380.526315789473
1131,26085.861538461533,1154,1.275,2,158650.85380116958
1132,738.7057692307693,1155,4.2,2,4492.713450292398
1133,75737.56153846154,1156,0.55,1,463335.6705882353
1134,7419.559615384615,1157,8.45,2,45124.80701754386
1135,39601.19807692307,1158,0.0,2,240849.39181286545
1136,41754.15769230768,1159,0.0,1,255437.19999999992
1137,19793.39423076923,1160,0.025,2,120380.87719298246
1138,25861.544230769225,1161,0.075,2,157286.5847953216
1139,46587.28653846154,1162,1.175,2,283337.88304093573
1140,5088.25769230769,1163,1.8,2,30946.12865497075
1141,35217.350000000006,1164,0.0,2,214187.39181286554
1142,12894.990384615385,1165,2.7,2,78425.67251461989
1143,19091.81923076923,1166,0.275,2,116113.98830409357
1144,16941.761538461535,1167,0.0,2,103037.6140350877
1145,5853.199999999999,1168,3.775,2,35598.40935672514
1146,2547.7211538461543,1169,0.925,2,15494.912280701757
1147,3284.8153846153837,1170,9.15,2,19977.824561403504
1148,87506.69038461542,1171,0.9,1,535335.0470588236
1149,16078.259615384615,1172,3.8,2,97785.90643274854
1150,5232.588461538462,1173,2.1,2,31823.929824561408
1151,3639.082692307694,1174,3.425,2,22132.43274853802
1152,13231.588461538462,1175,0.0,2,80472.8187134503
1153,13401.488461538462,1176,0.0,2,81506.12865497076
1154,2755.6519230769236,1177,0.3,2,16759.52046783626
1155,6904.501923076925,1178,5.625,2,41992.29239766083
1156,2963.636538461539,1179,0.05,2,18024.45614035088
1157,57859.44423076925,1180,0.775,2,351893.69590643287
1158,16346.301923076924,1181,2.15,2,99416.1052631579
1159,29799.826923076915,1182,0.0,2,181238.71345029236
1160,7639.523076923077,1183,5.2,2,46462.59649122807
1161,1270.9326923076922,1184,0.925,2,7729.649122807016
1162,39619.43653846153,1185,0.7,2,240960.31578947365
1163,1005.0115384615389,1186,7.75,2,6112.3508771929855
1164,2021.0076923076929,1187,0.0,2,12291.508771929828
1165,23033.926923076924,1188,1.95,2,140089.38011695907
1166,24662.240384615387,1189,0.95,2,149992.57309941523
1167,23868.55576923077,1190,4.075,2,145165.48538011697
1168,20562.89423076923,1191,1.4,2,125060.87719298246
1169,18134.54615384615,1192,1.8,2,110291.9766081871
1170,3469.496153846156,1193,9.175,2,21101.029239766096
1171,15141.73461538462,1194,0.875,2,92090.08187134506
1172,2928.4711538461543,1195,3.1,2,17810.58479532164
1173,10472.432692307691,1196,0.0,2,63691.98830409357
1174,3270.361538461538,1197,0.0,2,19889.91812865497
1175,11690.259615384613,1198,2.2,2,71098.65497076022
1176,71289.41346153847,1199,0.0,1,436123.47058823536
1177,3723.1346153846157,1200,1.65,2,22643.625730994154
1178,26262.66346153846,1201,4.05,2,159726.1403508772
1179,1772.7,1202,2.625,2,10781.333333333334
1180,29417.998076923082,1203,0.175,2,178916.4795321638
1181,6408.361538461539,1204,0.55,2,38974.83040935673
1182,1391.063461538461,1206,6.2,2,8460.269005847951
1183,1411.2019230769224,1207,3.675,2,8582.748538011692
1184,2858.551923076923,1208,1.5,2,17385.345029239765
1185,41113.988461538465,1209,1.375,2,250049.9883040936
1186,1201.069230769231,1210,1.7,2,7304.748538011697
1187,95204.2730769231,1211,2.275,2,579020.1403508774
1188,2164.2,1212,2.525,2,13162.38596491228
1189,15099.861538461537,1213,0.875,2,91835.41520467836
1190,15300.617307692315,1214,3.95,2,93056.38596491232
1191,6800.692307692308,1215,6.6,2,41360.93567251462
1192,82171.34615384614,1216,0.175,1,502695.29411764693
1193,4655.326923076923,1217,0.675,2,28313.099415204677
1194,1671.876923076923,1218,0.0,2,10168.140350877193
1195,4134.74423076923,1219,1.1,2,25146.982456140344
1196,7382.959615384612,1220,2.35,2,44902.21052631577
1197,3481.6019230769225,1221,3.975,2,21174.65497076023
1198,10719.557692307688,1222,8.025,2,65194.9707602339
1199,29385.536538461532,1223,0.375,2,178719.0526315789
1200,26282.740384615394,1224,3.85,2,159848.24561403514
1201,48924.92115384615,1225,0.0,1,299305.39999999997
1202,67084.91153846153,1226,0.425,2,408001.80116959056
1203,13245.625000000004,1227,3.225,2,80558.18713450295
1204,21599.80576923077,1228,0.375,2,131367.23976608188
1205,2449.30576923077,1229,4.625,2,14896.362573099417
1206,31006.43653846153,1230,0.975,2,188577.1578947368
1207,41306.95576923076,1231,0.0,1,252701.37647058815
1208,1800.021153846154,1232,8.425,2,10947.497076023394
1209,62229.65961538461,1233,0.675,2,378472.78362573095
1210,629.6038461538462,1234,4.3,2,3829.1695906432756
1211,152568.0826923077,1235,0.0,0,944469.0833333335
1212,33492.14230769231,1236,1.775,2,203694.9005847953
1213,2843.451923076922,1237,7.225,2,17293.50877192982
1214,23212.236538461544,1238,1.075,2,141173.83625730997
1215,3689.832692307693,1239,4.825,2,22441.087719298248
1216,51026.4423076923,1240,0.475,2,310336.25730994146
1217,3164.6942307692298,1241,0.0,2,19247.263157894733
1218,1008.1942307692307,1242,3.75,2,6131.707602339181
1219,7481.632692307692,1243,2.35,2,45502.32748538012
1220,26115.21346153846,1244,1.475,2,158829.36842105264
1221,30009.428846153845,1245,6.175,2,182513.48538011697
1222,1259.5307692307692,1246,6.05,2,7660.304093567252
1223,44974.13076923076,1247,1.1,2,273526.8771929824
1224,351420.0403846154,1248,0.225,0,2175457.392857143
1225,1443.857692307692,1249,0.75,2,8781.356725146197
1226,36381.19423076923,1250,4.35,2,221265.74269005848
1227,12584.311538461541,1251,0.0,2,76536.16374269009
1228,155330.97115384616,1252,0.6,1,950260.0588235294
1229,38864.655769230754,1253,0.3,2,236369.83625730986
1230,21109.417307692307,1255,0.2,2,128384.76023391813
1231,2966.911538461539,1256,2.925,2,18044.37426900585
1232,198514.51153846158,1257,0.125,0,1228899.3571428573
1233,3070.4903846153848,1258,1.975,2,18674.327485380116
1234,11263.26923076923,1259,0.0,2,68501.75438596492
1235,135773.47692307687,1260,2.575,2,825756.81871345
1236,14482.696153846156,1261,1.975,2,88081.89473684212
1237,50177.30192307693,1262,1.325,2,305171.89473684214
1238,2959.046153846154,1263,0.0,2,17996.53801169591
1239,47478.82115384615,1264,1.45,2,288760.081871345
1240,77280.21730769229,1265,0.225,1,472773.094117647
1241,36544.45961538462,1266,0.375,2,222258.701754386
1242,19077.307692307695,1267,3.65,2,116025.73099415207
1243,90887.0576923077,1268,0.925,1,556014.9411764707
1244,1899.551923076923,1269,0.0,2,11552.830409356726
1245,7753.571153846153,1270,9.675,2,47156.22222222222
1246,1540.1788461538465,1271,4.9,2,9367.169590643278
1247,39650.91346153846,1272,0.275,2,241151.75438596492
1248,11140.801923076924,1273,5.0,2,67756.9239766082
1249,2619.2365384615377,1274,9.85,2,15929.859649122802
1250,75733.8519230769,1275,2.475,2,460603.5438596489
